id,name,spokenLanguage,signedLanguage,category,definition,paraphrase,example,url,videoDuration,exampleVideoDuration
120555,NÉGOCIER,fr,lsf-ch,Verb,discuter à un sujet pour être d'accord ou non,Discuter pour parvenir à un accord.,"Les deux chefs négocient pendant 1 heure, l'avis de chacun est diffèrent, demain, ils discuteront à nouveau.",https://signsuisse.sgb-fss.ch/fr/lexikon/120555/negocier,3.52,11.8
115036,POLVERE,it,lis-ch,Allgemein,"Complesso di minutissime particelle di terra secca, sollevato dal vento e depositato ovunque.","Pulviscolo, deposito.","Domani devo fare le pulizie, perchè a casa mia c'è troppa polvere.",https://signsuisse.sgb-fss.ch/it/lexikon/115036/polvere,2.542,6.459
119439,LANGAGE,fr,lsf-ch,Beruf/Schule,"Fonction d'expression de la pensée et de communication entre les hommes, mise en oeuvre au moyen d'un système de signes vocaux, graphiques ou gestuels qui constitue une langue.","Expression de la pensée par des signes vocaux, écrits ou gestuels.",Les très petits enfants parlent une langue qui n'est pas encore La Langue.,https://signsuisse.sgb-fss.ch/fr/lexikon/119439/langage,3.125,6.542
118567,ARBRE,fr,lsf-ch,Natur,"Végétal qui possède un tronc et qui, dans son plein développement, dépasse huit mètres de haut.","Végétal, tronc, racines, branches, feuilles.",Le chat grimpe à l'arbre.,https://signsuisse.sgb-fss.ch/fr/lexikon/118567/arbre,2.875,5.92
125982,PFANNE,de,dsgs,Nahrung,"Bratpfanne, flaches Gefäss zum Braten auf dem Herd","rundes, flaches Gefäss mit langem Handgriff",Das Ei wird in der Pfanne gebraten.,https://signsuisse.sgb-fss.ch/lexikon/125982/pfanne,2.04,5.04
130399,POT DE BÉBÉ,fr,lsf-ch,Haushalt,L'objectif est d'utiliser un pot de bébé durant les débuts de l'apprentissage de la propreté.,"Pot, toilettes.","Pour lui apprendre à aller sur le pot, il faut que votre enfant soit prêt.",https://signsuisse.sgb-fss.ch/fr/lexikon/130399/pot-de-bebe,2.92,7.36
128600,ARCHE,de,dsgs,Religion,"Arche Noah, im biblischen Buch Genesis das Boot Noahs","das Schiff, das Noah gebaut haben soll, um sich und die Tierwelt vor der Sintflut zu retten",Die Bibel erzählt von der Arche Noahs.,https://signsuisse.sgb-fss.ch/lexikon/128600/arche,2.88,5.68
127545,LIVERPOOL FC,fr,lsf-ch,Sport/Freizeit,"Le Liverpool Football Club est un club de football anglais fondé le 15 mars 1892 et installé dans la ville de Liverpool, dans le nord-Ouest de l'Angleterre.","Club, football, Liverpool, Angleterre.","Le Liverpool FC qui depuis longtemps a du talent, a gagné huit Coupes de la ligue.",https://signsuisse.sgb-fss.ch/fr/lexikon/127545/liverpool-fc,2.667,12.75
120871,OMELETTE,fr,lsf-ch,Nahrung,Mets fait avec des œufs battus et cuits à la poêle.,"Plat, oeufs battus.",Qu'as-tu envie de manger ce soir? une omelette ou des oeufs au plat?,https://signsuisse.sgb-fss.ch/fr/lexikon/120871/omelette,3.44,8.52
118363,ATHLÉTISME,fr,lsf-ch,Sport/Freizeit,Ensemble des exercices physiques individuels auxquels se livrent les athlètes.,"Sport, individuel, course, lancer, saut, etc.",Il y a un championnat d'athlétisme des sourds en Suisse.,https://signsuisse.sgb-fss.ch/fr/lexikon/118363/athletisme,2.56,5.48
124905,VOLONTIERS,fr,lsf-ch,Eigenschaft,De bon gré. De bon coeur.,"Oui, avec plaisir, naturellement.",Il lui prête volontiers son vélo.,https://signsuisse.sgb-fss.ch/fr/lexikon/124905/volontiers,2.32,6.25
120713,MOCHE,fr,lsf-ch,Eigenschaft,laid.,Adjectif qui qualifie quelqu'un ou quelque chose.,Je trouve que c'est moche ! Et toi tu ne remarques rien?,https://signsuisse.sgb-fss.ch/fr/lexikon/120713/moche,2.75,4.75
116555,ÉPICERIE,fr,lsf-ch,Nahrung,Magasin spécialisé dans la vente de denrées de consommation courante qui peuvent être stockées.,Magasin.,Maman va à l'épicerie acheter de la farine.,https://signsuisse.sgb-fss.ch/fr/lexikon/116555/epicerie,3.08,5.76
118762,VALEUR,fr,lsf-ch,Wirtschaft,"Caractère mesurable (d'un objet) en tant que susceptible d'être échangé, désiré. Prix.","Prix, cote.",Les montres à remontoir d'autrefois ont de la valeur.,https://signsuisse.sgb-fss.ch/fr/lexikon/118762/valeur,2.875,5.709
125687,MAIS,de,dsgs,Nahrung,"Mais ist eine Pflanzenart aus der Familie der Süssgräser, die ursprünglich aus Mexiko stammt.",gelbe Körner,Ich liebe Mais.,https://signsuisse.sgb-fss.ch/lexikon/125687/mais,2.459,3.209
115902,EN AVOIR MARRE,fr,lsf-ch,Allgemein,Ne plus supporter la situation.,En avoir assez.,J'en ai marre qu'il pleuve depuis deux semaines!,https://signsuisse.sgb-fss.ch/fr/lexikon/115902/en-avoir-marre,2.6,7.2
112740,IMPORTATION,fr,lsf-ch,Wirtschaft,"Faire venir des produits, des marchandises, d'un pays dans un autre pays.","Introduction, transport.","Pour fabriquer des vêtements, Chanel importe du Costa Rica du cuir de serpent.",https://signsuisse.sgb-fss.ch/fr/lexikon/112740/importation,2.88,11.76
116143,COUVRIR,fr,lsf-ch,Verb,"Revêtir d'une chose ou d'une matière pour cacher, protéger.",Protèger.,Couvrir des vieux meubles avec des draps pour les travaux de rénovation.,https://signsuisse.sgb-fss.ch/fr/lexikon/116143/couvrir,2.834,7.75
122948,ALCUNI,it,lis-ch,Allgemein,"Più di uno, certi, per indicare una quantità indeterminata e limitata di persone o cose.",Qualche.,Ho invitato alcuni amici.,https://signsuisse.sgb-fss.ch/it/lexikon/122948/alcuni,2.625,4.417
125912,LAUB,de,dsgs,Natur,Laub ist ein Begriff der Botanik und bezeichnet die Gesamtheit der Blattorgane von Laubbäumen und Sträuchern.,Teile des Baumes,"Wenn nasses Laub auf der Strasse liegt, besteht für den Autofahrer Rutschgefahr.",https://signsuisse.sgb-fss.ch/lexikon/125912/laub,2.792,6.417
129881,BLUETOOTH,de,dsgs,Veranstaltung/Medien,"eine Funktechnik, die vielseitig einsetzbar ist und der drahtlosen Datenübertragung dient",drahtlose Vernetzung von Geräten über kurze Distanz,Bluethooth dient der Übertragung von einem Mobiltelefon zum anderen.,https://signsuisse.sgb-fss.ch/lexikon/129881/bluetooth,2.44,7.24
127371,SPORTTASCHE,de,dsgs,Sport/Freizeit,"tragbares Behältnis mit Griff, Trage- oder Umhängeriemen zum Transport von Gegenständen",Tasche zum Transportieren von Sportsachen,Ich besitze zwei Sporttaschen.,https://signsuisse.sgb-fss.ch/lexikon/127371/sporttasche,2.8,3.72
126281,RATE,de,dsgs,Wirtschaft,Teilbetrag einer Geldsumme,"Eine von mehreren, regelmässig zu bezahlenden Teilen einer Summe.",Diese Frau bezahlt jeden Monat eine Rate von 150 Euro.,https://signsuisse.sgb-fss.ch/lexikon/126281/rate,2.76,7.16
126243,SPEICHEL,de,dsgs,Medizin,Speichel ist das Sekret der Speicheldrüsen.,"Flüssigkeit, die sich im Mund bildet und die das Kauen und Schlucken von Nahrung leichter macht","Bei Hunger bildet sich im Mund Speichel, der das Schlucken des Essens erleichtert.",https://signsuisse.sgb-fss.ch/lexikon/126243/speichel,2.417,8.584
120032,CRU - CRUE,fr,lsf-ch,Eigenschaft,"Qui n'est pas cuit, qui n'a pas subit de transformation (aliment).","Non cuit, non transformé.",Le poisson est cru.,https://signsuisse.sgb-fss.ch/fr/lexikon/120032/cru-crue,3.04,3.96
127852,MITSUBISHI,fr,lsf-ch,Verkehr,"Le nom &quot;Mitsubishi&quot;, vient du pavillon des bateaux de la société, qui représente trois diamants (Mitsu- Trois et -bishi diamants ou losanges).","Marque, voiture, Japon.","Mitsubishi est un important conglomérat japonais, composé de plus de 300 sociétés.",https://signsuisse.sgb-fss.ch/fr/lexikon/127852/mitsubishi,3.64,11.08
116411,BOSSE,fr,lsf-ch,Medizin,Enflure résultant d'un choc.,"Enflure, bosselure, grosseur.","En tombant, il s'est fait une bosse au front.",https://signsuisse.sgb-fss.ch/fr/lexikon/116411/bosse,2.96,6.28
123932,GALILEO GALILEI,de,dsgs,Menschen,"italienischer Philosoph, Mathematiker, Ingenieur, Physiker und Astronom",italienischer Universalgelehrter,"Galileo Galilei war ein italienischer Gelehrter, der verschiedene Wissenschaften wie Physik, Mathematik usw. unterrichtete.",https://signsuisse.sgb-fss.ch/lexikon/123932/galileo-galilei,2.92,10.16
113859,VUITTON LOUIS,fr,lsf-ch,Haushalt,"Groupe français d'entreprises, chef de fil mondial de l'industrie du luxe en termes de chiffres d'affaires.","Firme, française, luxe.",Louis Vuitton est une marque chic et chère.,https://signsuisse.sgb-fss.ch/fr/lexikon/113859/vuitton-louis,2.875,4.792
121657,LUCERTOLA,it,lis-ch,Tiere,"Piccolo rettile terrestre con capo appiattito, corpo terminante in una lunga coda sottile, zampe corte, lingua bifida.",Piccolo rettile.,"Quando il sole è caldo, la lucertola esce.",https://signsuisse.sgb-fss.ch/it/lexikon/121657/lucertola,3.334,4.917
111630,ORDNUNG,de,dsgs,Allgemein,"aufgeräumter, organisierter Zustand","kein Chaos/Durcheinander, sauber","Die Stärke dieser Frau liegt darin, im Büro Ordnung zu halten.",https://signsuisse.sgb-fss.ch/lexikon/111630/ordnung,2.167,3.875
117770,ACQUISTARE,it,lis-ch,Verb,Ottenere la proprietà di qualcosa mediante pagamento.,Comperare.,Ho acquistato un libro.,https://signsuisse.sgb-fss.ch/it/lexikon/117770/acquistare,2.084,3.709
117857,AUSNAHMEZUSTAND,de,dsgs,Politik/Recht,Bei Bedrohung der Existenz des Staates oder der öffentlichen Sicherheit und Ordnung oder müssen ausserordentliche Massnahmen zur Gefahrenabwehr getroffen werden.,"Gefahr abwehren, Bsp. Leute, welche nach Fussballspiel oder bei Demo randalieren/gewalttätig sind","Aufgrund der andauernden Demonstrationen in Lybien, verhängte die Regierung den Ausnahmezustand.",https://signsuisse.sgb-fss.ch/lexikon/117857/ausnahmezustand,3.292,9.459
120460,ATTRAPER,fr,lsf-ch,Verb,"Rejoindre (quelqu'un, un animal) et s'en saisir..",S'emparer.,Il faut attraper les hamsters qui s'échappent!.,https://signsuisse.sgb-fss.ch/fr/lexikon/120460/attraper,2.0,5.08
130286,MISE À JOUR,fr,lsf-ch,",Veranstaltung/Medien",Action ou processus qui permet de faire concorder à l'état actuel de la connaissance et du progrès les derniers développements.,"Evolution, logiciel.",,https://signsuisse.sgb-fss.ch/fr/lexikon/130286/mise-a-jour,2.92,0.0
111654,CERTAINS,fr,lsf-ch,Allgemein,"Plusieurs, quelques personnes, des gens.",Quelques-uns.,"Certains acceptent de venir, d'autres refusent.",https://signsuisse.sgb-fss.ch/fr/lexikon/111654/certains,2.6,7.12
129646,SCHNÄPPCHEN,de,dsgs,Wirtschaft,"Ware oder Dienstleistung, die mit einem erheblichen Rabatt auf den normalen Preis oder wesentlich billiger als bei einem vergleichbaren Anbieter erworben werden kann","günstiges Angebot, Aktion",Dieser Kleiderladen bietet derzeit Aktionen an. Deshalb erwerben die Leute Schnäppchen.,https://signsuisse.sgb-fss.ch/lexikon/129646/schnaeppchen,2.084,6.959
116595,KELLER,de,dsgs,Haus/Gebäude,"Keller ist ein geschlossenes Gebäudebauteil, das sich ganz oder zumindest überwiegend unterhalb der Erdoberfläche befindet.","der Teil eines Hauses, der ganz od. teilweise unter der Erde liegt und in dem bestimmte Gegenstände aufbewahrt werden",Im Keller ist mein Velo ist versorgt.,https://signsuisse.sgb-fss.ch/lexikon/116595/keller,2.375,3.875
129179,SONDERN,de,dsgs,Allgemein,"Wird verwendet, um nach einer verneinten Aussage das Zutreffende einzuleiten; Berichtigung einer anderen, gegensätzlichen Aussage.","korrigieren was vorher gesagt worden ist, Berichtigung; drückt nach einer verneinten Aussage aus, dass nun das Zutreffende gesagt wird","Morgen gehen wir nicht nach Italien, sondern nach Österreich.",https://signsuisse.sgb-fss.ch/lexikon/129179/sondern,2.12,5.44
116175,LEADER,fr,lsf-ch,Menschen,"Personne qui est à la tête d'un parti politique, d'un mouvement, d'un syndicat.","Dirigeant, porte-drapeau.",Le leader du parti socialiste.,https://signsuisse.sgb-fss.ch/fr/lexikon/116175/leader,3.32,5.0
128739,ADIEU,fr,lsf-ch,Allgemein,"Formule de salutation adressée à quelqu'un qu'on quitte pour longue période, ou même définitivement.",Au revoir.,"Quand Sylvie a déménagé, elle a dit adieu à ses voisins.",https://signsuisse.sgb-fss.ch/fr/lexikon/128739/adieu,2.6,9.4
117742,SPONTAN,de,dsgs,Eigenschaft,"aus eigenem inneren Antrieb, ohne Planung, ohne lange Überlegung","so, dass es nicht lange geplant ist, sondern einem plötzlichen Entschluss folgt, intuitiv",Jetzt geht die Familie spontan ihre Freunde besuchen.,https://signsuisse.sgb-fss.ch/lexikon/117742/spontan,2.16,4.8
122372,IL CAIRO,it,lis-ch,Stadt,è la capitale e la città più popolosa dell'Egitto con circa 8 milioni di abitanti e oltre 15 milioni dell'area metropolitana;,Città egiziana.,Il Cairo è la capitale dell'Egitto.,https://signsuisse.sgb-fss.ch/it/lexikon/122372/il-cairo,2.292,4.084
123463,NEUJAHR,de,dsgs,Allgemein,Neujahr (auch: der Neujahrstag) ist der erste Tag des Kalenderjahres.,erster Tag im neuen Jahr,Neujahr ist am 1. Januar.,https://signsuisse.sgb-fss.ch/lexikon/123463/neujahr,3.167,4.709
113358,CONTRASTER,fr,lsf-ch,Verb,"Etre en opposition, former un contraste avec quelque chose.","S'opposer, détonner, ressortir, trancher.",Le noir contraste avec le blanc.,https://signsuisse.sgb-fss.ch/fr/lexikon/113358/contraster,2.88,5.24
125870,BLÖD,de,dsgs,Eigenschaft,"durch seine als töricht, kindisch, lächerlich empfundene Art, Verhaltensweise jemanden störend","dumm, doof",Dieses Mädchen redet immer blöd daher.,https://signsuisse.sgb-fss.ch/lexikon/125870/bloed,2.042,3.459
116897,INSTAGRAM,fr,lsf-ch,Veranstaltung/Medien,"Service de partage de photos et de vidéos disponibles sur plates-formes mobiles de type iOS, Android et Windows Phone.",Application.,Instagram permet de partager ses photographies et ses vidéos avec son réseau d'amis.,https://signsuisse.sgb-fss.ch/fr/lexikon/116897/instagram,3.2,11.0
114509,PAYERNE,de,dsgs,Stadt,Payerne ist eine politische Gemeinde und Hauptort des Distrikts Broye-Vully im Kanton Waadt in der Schweiz.,Ortschaft und Gemeinde im Kanton Waadt,In Payerne gibt es einen Flugplatz und man kann Flugzeugen zuschauen .,https://signsuisse.sgb-fss.ch/lexikon/114509/payerne,2.667,6.625
111659,BRONZER,fr,lsf-ch,Verb,Devenir brun de peau; brunir la peau.,"Brunir, hâler.",Lucie qui est en vacances depuis une semaine a bien bronzé!,https://signsuisse.sgb-fss.ch/fr/lexikon/111659/bronzer,2.56,9.4
112135,E-TRAINING - SITO SVIZZERO DI LINGUA DEI SEGNI,it,lis-ch,Veranstaltung/Medien,E' un sito d'allenamento per gli allievi udenti che imparano la lingua dei segni.,E' un sito d'allenamento per gli allievi udenti che imparano la lingua dei segni.,L'E-training è un progetto che la SGB-FSS sta elaborando con l'obiettivo di istruire gli allievi udenti.,https://signsuisse.sgb-fss.ch/it/lexikon/112135/e-training-sito-svizzero-di-lingua-dei-segni,3.167,10.25
117474,KONDOM,de,dsgs,Medizin,"eine meist aus Latex bestehende Hülle, die vor dem Geschlechtsverkehr über das männliche Glied gestreift wird, um vor Schwangerschaften und sexuell übertragbaren Krankheiten zu schützen.",Präservativ; Hülle aus Gummi für den Penis; ein Kondom schützt beim Sex vor Infektion und verhütet eine Schwangerschaft,Das Kondom schützt vor Geschlechtskrankheiten.,https://signsuisse.sgb-fss.ch/lexikon/117474/kondom,2.167,5.584
120639,TOURNOI,fr,lsf-ch,Sport/Freizeit,"Concours, compétition à plusieurs séries d'épreuves ou de manches.","Compétition, championnat",La société des Sourds de Fribourg organise des tournois de volley-ball et de football.,https://signsuisse.sgb-fss.ch/fr/lexikon/120639/tournoi,2.875,7.0
118668,SÉCHER,fr,lsf-ch,Verb,"Rendre sec, devenir sec.",Sec.,"L'été, on étend la lessive dehors pour qu'elle sèche plus vite.",https://signsuisse.sgb-fss.ch/fr/lexikon/118668/secher,2.542,7.0
125689,PUTZKASTEN,de,dsgs,Haus/Gebäude,Kasten für Putzzeug,Behälter für Putzmaterial,In diesem Raum befindet sich ein Putzkasten.,https://signsuisse.sgb-fss.ch/lexikon/125689/putzkasten,3.88,4.72
129103,KONTO,de,dsgs,Wirtschaft,"Datei, die Informationen über das bei der Bank gespeicherte Geld des Kunden beinhaltet",Bankverbindung,Dieser Bub möchte bei seiner Bank ein neues Konto eröffnen.,https://signsuisse.sgb-fss.ch/lexikon/129103/konto,2.24,6.32
117031,BERG,de,dsgs,Natur,"Ein Berg ist eine Geländeform, die sich über die Umgebung erhebt. Er ist meist höher und steiler als ein Hügel.","Steile Felsen, keine Bäume, kalte Luft",In der Landsschaft sind Berge ersichtlich.,https://signsuisse.sgb-fss.ch/lexikon/117031/berg,2.917,4.084
113754,FRANZÖSISCH,de,dsgs,Allgemein,"auf Frankreich bezogen, daher stammend z.B. Küche, Speisen, Sprache",Sprache und Kultur von Frankreich,Eine Frau unterrichtet die französische Gebärdensprache.,https://signsuisse.sgb-fss.ch/lexikon/113754/franzoesisch,2.625,4.334
124702,RETRAITE,fr,lsf-ch,Menschen,Action de se retirer de la vie active. Etat de quelqu'un qui a cessé ses activités professionnelles.,Non-activité dû à l'âge.,Monsieur Arnaud est à la retraite.,https://signsuisse.sgb-fss.ch/fr/lexikon/124702/retraite,2.76,7.04
119077,LUNETTES DE NATATION,fr,lsf-ch,Sport/Freizeit,"Lunettes conçues pour permettre au nageur de regarder sous l'eau et pour protéger les yeux, par exemple contre le chlore. Elles sont étanches.",Lunettes de piscine.,"Pour les compétitions, les nageurs doivent obligatoirement mettre des lunettes de natation.",https://signsuisse.sgb-fss.ch/fr/lexikon/119077/lunettes-de-natation,3.48,9.08
112443,TOYOTA,de,dsgs,Verkehr,Die Toyota Motor Corporation ist ein multinationales Unternehmen und derzeit der grösste Automobilhersteller der Welt.,Automarke Toyota,"Mein Mann überlegt, für welche Automarke er sich entscheiden soll, ob Toyota oder Volkswagen.",https://signsuisse.sgb-fss.ch/lexikon/112443/toyota,2.36,7.68
115951,BANANE,de,dsgs,Nahrung,"Die Dessertbanane, auch Obstbanane, Adamsfeige oder kurz Banane, ist eine Art aus der Gattung der Bananen; vor allem die Frucht vieler ihrer Sorten wird so genannt.","Frucht, krumme Form, gelb, süss",Affen essen sehr gerne Bananen.,https://signsuisse.sgb-fss.ch/lexikon/115951/banane,2.959,4.792
118136,BRUTAL,de,dsgs,Allgemein,"Handlungen und Taten, welche rücksichtslos, übermässig und unangebracht gewalttätig, verletzend und quälerisch sind.","Gewalt (Krieg), grob, gewalttätig, grausam","Kriege sind oft sehr brutal, wenn getötet und gefoltert wird.",https://signsuisse.sgb-fss.ch/lexikon/118136/brutal,2.167,6.667
111489,CONTAGION,fr,lsf-ch,Medizin,Transmission d'une maladie par un contact direct ou indirect .,"Contamination, épidémie, transmission, propagation.","Pour éviter la contagion, il ne faut pas s'approcher du malade.",https://signsuisse.sgb-fss.ch/fr/lexikon/111489/contagion,3.2,8.2
129726,EDINBURGH,de,dsgs,Stadt,Edinburgh ist seit 1437 die Hauptstadt von Schottland.,Hauptstadt von Schottland,Die Gruppe reist nach Edinburgh in Schottland.,https://signsuisse.sgb-fss.ch/lexikon/129726/edinburgh,2.72,7.16
120100,MORSE,fr,lsf-ch,Tiere,"Grand mammifère des mers polaires, pourvu de deux longues défenses.","Animal, mammifère marin.","Grâce à sa taille imposante, le morse n'a que deux prédateurs, l'orque et l'ours blanc.",https://signsuisse.sgb-fss.ch/fr/lexikon/120100/morse,3.0,13.56
126086,BSC YOUNG BOYS,de,dsgs,Sport/Freizeit,Der BSC Young Boys (offiziell: Berner Sport Club Young Boys) ist ein Sportverein aus Bern.,Fussball-Sportverein aus Bern,Mein Kollege ist Fussball-Fan von YB (Young Boys).,https://signsuisse.sgb-fss.ch/lexikon/126086/bsc-young-boys,2.36,4.56
127938,MUNDSCHUTZ,de,dsgs,Beruf/Schule,"besonders bei Operationen vom Arzt und von den Schwestern getragene Schutzvorrichtung aus sterilem Material, die Mund und Nase zur Verhinderung einer Infizierung des Patienten abdeckt oder die jemanden vor dem Einatmen giftiger Stoffe schützen","Hilfsmittel in der Medizin, um die Übertragung von Krankheitserregern durch Sekrettröpfchen mit der Atmung zu verhindern",Mein Zahnarzt trägt immer einen Mundschutz.,https://signsuisse.sgb-fss.ch/lexikon/127938/mundschutz,2.32,5.48
